"Student_Code","Semester","major_name","Major_ID","Campus_Code","term_name","Term_ID","Status"
"PH19337","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19337","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19337","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19337","3","Ứng dụng phần mềm","12","ph","Fall 2022","50","THO"
"PH19348","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19348","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19348","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19349","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19349","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19349","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19350","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19350","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19350","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","HDI"
"PH19351","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH19351","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH19351","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19354","1","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19354","2","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19354","3","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19356","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19356","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19356","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19362","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19362","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19362","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","HDI"
"PH19368","1","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19368","2","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19368","3","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19370","1","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19370","2","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19370","2","Thiết kế trang Web","3","ph","Spring 2022","48","TN1"
"PH19370","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19370","3","Thiết kế trang web","16","ph","Fall 2022","50","THO"
"PH19373","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19373","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19373","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19379","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19379","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19379","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19379","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","THO"
"PH19380","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19380","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19380","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19382","1","Lập trình máy tính","14","ph","Summer 2021","46","HDI"
"PH19382","2","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH19382","2","Lập trình máy tính","14","ph","Spring 2022","48","TN2"
"PH19382","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19382","3","Lập trình máy tính","14","ph","Fall 2022","50","THO"
"PH19389","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19389","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19389","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19395","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH19395","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH19395","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19395","3","Lập trình máy tính","14","ph","Fall 2022","50","THO"
"PH19396","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19396","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19396","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19396","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19404","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19404","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19404","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19404","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19404","3","Thiết kế trang web","16","ph","Fall 2022","50","TN2"
"PH19412","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19412","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19412","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19414","0","Lập trình máy tính","14","ph","Summer 2021","46","HDI"
"PH19414","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH19414","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH19414","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19418","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19418","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19418","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19418","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19419","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19419","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19419","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19427","0","Thiết kế trang Web","3","ph","Fall 2021","47","TN1"
"PH19427","1","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19427","2","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19427","3","Thiết kế trang web","16","ph","Fall 2022","50","HDI"
"PH19428","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19428","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19428","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19428","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19431","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19431","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19431","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19431","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19447","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19447","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19447","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19447","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19449","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19449","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19449","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19449","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19457","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19457","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19457","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19457","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19458","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19458","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19458","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19458","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19459","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19459","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19459","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19459","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19466","0","Lập trình máy tính","14","ph","Summer 2021","46","HDI"
"PH19466","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH19466","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH19466","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19467","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19467","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19467","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19472","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19472","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19472","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19479","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19479","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19479","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19484","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19484","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19484","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19484","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19485","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19485","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19485","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19485","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","TN1"
"PH19485","3","Ứng dụng phần mềm","13","ph","Fall 2022","50","HDI"
"PH19494","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19494","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19494","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19494","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19496","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19496","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19496","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19496","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19502","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19502","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19502","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19502","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19505","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19505","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19505","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19505","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19512","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19512","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19512","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","HDI"
"PH19515","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19515","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH19515","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19515","3","Lập trình máy tính","14","ph","Fall 2022","50","TN1"
"PH19517","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19517","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19517","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19517","3","Ứng dụng phần mềm","12","ph","Fall 2022","50","THO"
"PH19526","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19526","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19526","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19526","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","HDI"
"PH19526","3","Ứng dụng phần mềm","13","ph","Fall 2022","50","THO"
"PH19530","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19530","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19530","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19530","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19532","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19532","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19532","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19532","3","Ứng dụng phần mềm","12","ph","Summer 2022","49","HDI"
"PH19534","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19534","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19534","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19534","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19534","3","Thiết kế trang web","16","ph","Fall 2022","50","TN2"
"PH19540","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19540","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19540","2","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Spring 2022","48","HDI"
"PH19540","3","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2022","49","HDI"
"PH19546","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19546","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19546","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19546","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19552","0","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Summer 2021","46","HDI"
"PH19552","1","Công nghệ thông tin (ứng dụng phần mềm)","1","ph","Fall 2021","47","HDI"
"PH19552","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH19552","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19552","3","Lập trình máy tính","14","ph","Fall 2022","50","TN2"
"PH19552","3","Lập trình máy tính","14","ph","Spring 2023","51","HL"
"PH19552","3","Lập trình máy tính","14","ph","Summer 2023","52","HL"
"PH19552","3","Lập trình máy tính","14","ph","Fall 2023","55","THO"
"PH19556","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH19556","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH19556","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19556","3","Lập trình máy tính","14","ph","Fall 2022","50","TN1"
"PH19556","3","Lập trình máy tính","14","ph","Spring 2023","51","THO"
"PH19557","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH19557","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH19557","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19557","3","Lập trình máy tính","14","ph","Fall 2022","50","THO"
"PH19568","0","Lập trình máy tính","14","ph","Summer 2021","46","HDI"
"PH19568","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH19568","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH19568","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19569","0","Lập trình máy tính","14","ph","Summer 2021","46","HDI"
"PH19569","1","Lập trình máy tính","14","ph","Fall 2021","47","HDI"
"PH19569","2","Lập trình máy tính","14","ph","Spring 2022","48","HDI"
"PH19569","3","Lập trình máy tính","14","ph","Summer 2022","49","HDI"
"PH19570","0","Thiết kế trang Web","3","ph","Summer 2021","46","HDI"
"PH19570","1","Thiết kế trang Web","3","ph","Fall 2021","47","HDI"
"PH19570","2","Thiết kế trang Web","3","ph","Spring 2022","48","HDI"
"PH19570","3","Thiết kế trang Web","3","ph","Summer 2022","49","HDI"
"PH19570","3","Thiết kế trang web","16","ph","Fall 2022","50","TN2"
