"major","specialized_major","curriculum_id","period_name","subject_name","subject_code","num_of_credit"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 1","Thiết kế hình ảnh với Photoshop","MUL1013","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 1","Kỹ năng học tập","SKI1013","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 2","Quản trị website","WEB1022","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 2","Xây dựng trang Web","WEB1012","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 2","Tiếng Anh 1.2 ","ENT1222","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 2","Cài đặt và bảo trì phần cứng","COM1042","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 2","Cài đặt và bảo trì phần mềm","COM105","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 3","Cơ sở dữ liệu","COM2012","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 3","Thiết lập và quản trị mạng máy tính","COM1032","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 3","Dự án 1 - Ứng dụng Công nghệ thông tin","PRO103","2"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 3","Lập trình cơ bản","SOF1012","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 3","Tiếng Anh 2.1","ENT2122","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 4","Quản trị cơ sở dữ liệu với SQL Server","COM2034","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 4","Nhập môn quản trị doanh nghiệp","BUS1013","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 4","Phần mềm miễn phí và mã nguồn mở","INF2042","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 4","Hệ thống thông tin quản lý","INF203","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 4","Tiếng Anh 2.2 ","ENT2222","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 5","Quản trị server 1","COM2042","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 5","Điện toán đám mây","INF205","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 5","Quản trị server 2","COM3032","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 5","An toàn và bảo mật thông tin","COM3022","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 6","Marketing trên Internet","WEB2052","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 6","Quản lý dự án với phần mềm Agile","MOB104","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 6","Thiết kế Layout trang Web","WEB1032","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 6","Kỹ năng làm việc","SKI2013","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 7","Chính trị","VIE1014","0"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 7","Pháp luật","VIE1024","2"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 7","Khởi sự doanh nghiệp","SYB301","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","271","HK 7","Dự án 2 - Ứng dụng Công nghệ thông tin","PRO2024","4"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 1","Tin học văn phòng","COM1022","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 1","Thiết kế hình ảnh với Photoshop","MUL1013","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 1","Kỹ năng học tập","SKI1013","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 1","Tiếng Anh 1.1","ENT1122","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 1","Tin học cơ sở","COM1012","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 1","Giáo dục thể chất - Vovinam","VIE103","2"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 2","Quản trị website","WEB1022","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 2","Thiết kế Layout trang Web","WEB1032","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 2","Thiết kế minh họa với Illustrator","MUL1023","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 2","Xây dựng trang Web","WEB1012","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 2","Tiếng Anh 1.2 ","ENT1222","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 3","Lập trình cơ bản","SOF1012","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 3","Lập trình cơ sở với JavaScript","WEB1042","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 3","Dự án 1 - Tin","PRO1013","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 3","Thiết kế Web với HTML5&CSS3","WEB3023","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 3","Tiếng Anh 2.1","ENT2122","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 4","Thiết kế đa truyền thông với Flash","MUL2013","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 4","Tiếng Anh 2.2 ","ENT2222","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 4","Cơ sở dữ liệu","COM2012","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 4","Lập trình PHP 1","WEB2013","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 4","Luật xa gần và bố cục trong thiết kế đồ họa","MUL1142","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 5","Kỹ thuật trình bày nội dung Web","WEB2022","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 5","Lập trình PHP 2","WEB3013","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 5","Thiết kế web cho thiết bị di động","WEB3032","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 5","Hệ thống quản trị nội dung Web (Joomla)","WEB2032","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 6","Kỹ năng làm việc","SKI2013","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 6","Lập trình PHP 3","WEB401","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 6","Marketing trên Internet","WEB2052","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 6","Điện toán đám mây","INF205","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 7","Pháp luật","VIE1024","2"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 7","Dự án 2  - Thiết kế trang Web","PRO2014","4"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 7","Khởi sự doanh nghiệp","SYB301","3"
"Công nghệ thông tin","Thiết kế trang Web","272","HK 7","Chính trị","VIE1014","0"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 1","Thiết kế hình ảnh với Photoshop","MUL1013","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 1","Kỹ năng học tập","SKI1013","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 1","Tiếng Anh 1.1","ENT1122","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 1","Tin học cơ sở","COM1012","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 1","Giáo dục thể chất - Vovinam","VIE103","2"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 1","Tin học văn phòng","COM1022","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 2","Cài đặt và bảo trì phần cứng","COM1042","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 2","Quản trị website","WEB1022","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 2","Cài đặt và bảo trì phần mềm","COM105","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 2","Xây dựng trang Web","WEB1012","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 2","Tiếng Anh 1.2 ","ENT1222","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 3","Lập trình cơ bản","SOF1012","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 3","Cơ sở dữ liệu","COM2012","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 3","Thiết lập và quản trị mạng máy tính","COM1032","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 3","Dự án 1 - Ứng dụng Công nghệ thông tin","PRO103","2"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 3","Tiếng Anh 2.1","ENT2122","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 4","Tiếng Anh 2.2 ","ENT2222","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 4","Nhập môn quản trị doanh nghiệp","BUS1013","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 4","Quản trị cơ sở dữ liệu với SQL Server","COM2034","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 4","Hệ thống thông tin quản lý","INF203","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 4","Phần mềm miễn phí và mã nguồn mở","INF2042","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 5","Quản trị server 1","COM2042","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 5","Điện toán đám mây","INF205","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 5","An toàn và bảo mật thông tin","COM3022","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 5","Quản trị server 2","COM3032","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 6","Thiết kế Layout trang Web","WEB1032","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 6","Marketing trên Internet","WEB2052","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 6","Quản lý dự án với phần mềm Agile","MOB104","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 6","Kỹ năng làm việc","SKI2013","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 7","Dự án 2 - Ứng dụng Công nghệ thông tin","PRO2024","4"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 7","Khởi sự doanh nghiệp","SYB301","3"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 7","Chính trị","VIE1014","0"
"Công nghệ thông tin","Công nghệ thông tin (Ứng dụng phần mềm)","273","HK 7","Pháp luật","VIE1024","2"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 1","Kỹ năng học tập","SKI1013","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 1","Tiếng Anh 1.1","ENT1122","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 1","Tin học cơ sở","COM1012","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 1","Giáo dục thể chất - Vovinam","VIE103","2"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 1","Tin học văn phòng","COM1022","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 1","Thiết kế hình ảnh với Photoshop","MUL1013","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 2","Quản trị website","WEB1022","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 2","Thiết kế Layout trang Web","WEB1032","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 2","Xây dựng trang Web","WEB1012","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 2","Tiếng Anh 1.2 ","ENT1222","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 2","Thiết kế minh họa với Illustrator","MUL1023","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 3","Lập trình cơ bản","SOF1012","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 3","Tiếng Anh 2.1","ENT2122","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 3","Lập trình cơ sở với JavaScript","WEB1042","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 3","Thiết kế Web với HTML5&CSS3","WEB3023","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 3","Dự án 1 - Tin","PRO1013","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 4","Cơ sở dữ liệu","COM2012","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 4","Lập trình PHP 1","WEB2013","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 4","Luật xa gần và bố cục trong thiết kế đồ họa","MUL1142","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 4","Tiếng Anh 2.2 ","ENT2222","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 4","Thiết kế đa truyền thông với Flash","MUL2013","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 5","Lập trình PHP 2","WEB3013","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 5","Thiết kế web cho thiết bị di động","WEB3032","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 5","Hệ thống quản trị nội dung Web (Joomla)","WEB2032","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 5","Kỹ thuật trình bày nội dung Web","WEB2022","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 6","Marketing trên Internet","WEB2052","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 6","Điện toán đám mây","INF205","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 6","Kỹ năng làm việc","SKI2013","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 6","Lập trình PHP 3","WEB401","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 7","Pháp luật","VIE1024","2"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 7","Khởi sự doanh nghiệp","SYB301","3"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 7","Chính trị","VIE1014","0"
"Công nghệ thông tin","Thiết kế trang Web","274","HK 7","Dự án 2  - Thiết kế trang Web","PRO2014","4"
"Công nghệ thông tin","Lập trình máy tính - Lập trình Mobile","277","HK 1","Kỹ năng học tập","SKI1013","3"
"Công nghệ thông tin","Lập trình máy tính - Lập trình Mobile","277","HK 1","Tiếng Anh 1.1","ENT1122","3"
